Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-13 00:00:00+00:00,403757.9375,405857.4375,400359.90625,402904.6875,714265991307,0.0,0.0
2019-02-14 00:00:00+00:00,402802.09375,404882.15625,399041.59375,399755.5625,693106821636,0.0,0.0
2019-02-15 00:00:00+00:00,399892.84375,402840.46875,398670.71875,400080.75,673129018412,0.0,0.0
2019-02-16 00:00:00+00:00,399468.5625,403619.9375,399468.5625,401072.625,655758332771,0.0,0.0
2019-02-17 00:00:00+00:00,401467.3125,406680.21875,399900.78125,406219.75,778365936928,0.0,0.0
2019-02-18 00:00:00+00:00,405964.9375,435365.625,405621.125,433089.125,1095876833670,0.0,0.0
2019-02-19 00:00:00+00:00,432609.09375,443693.5,431900.75,436432.40625,1098366556860,0.0,0.0
2019-02-20 00:00:00+00:00,436436.28125,443002.34375,434786.6875,443082.125,963012845778,0.0,0.0
2019-02-21 00:00:00+00:00,443099.59375,444014.3125,436483.21875,437776.25,860815532734,0.0,0.0
2019-02-22 00:00:00+00:00,437595.625,443415.625,437248.71875,443335.6875,866247641680,0.0,0.0
2019-02-23 00:00:00+00:00,442604.0625,461062.0625,439262.625,458432.75,987381716515,0.0,0.0
2019-02-24 00:00:00+00:00,458757.09375,465970.65625,419982.5625,422077.25,1195665780540,0.0,0.0
2019-02-25 00:00:00+00:00,421726.40625,434861.59375,421660.75,431157.90625,1034815028020,0.0,0.0
2019-02-26 00:00:00+00:00,430717.375,431206.40625,425333.34375,426133.96875,876867641021,0.0,0.0
2019-02-27 00:00:00+00:00,426479.09375,430412.65625,420374.875,426953.0625,920339118918,0.0,0.0
2019-02-28 00:00:00+00:00,426651.03125,434950.21875,428242.65625,429240.8125,935336943764,0.0,0.0
2019-03-01 00:00:00+00:00,429152.46875,437338.625,429202.75,431943.03125,857404032365,0.0,0.0
2019-03-02 00:00:00+00:00,431465.65625,433624.40625,428870.34375,432486.03125,848179843652,0.0,0.0
2019-03-03 00:00:00+00:00,432245.53125,433722.46875,429561.40625,430623.90625,811908720100,0.0,0.0
2019-03-04 00:00:00+00:00,430407.84375,433095.84375,417605.75,420449.90625,1009240638290,0.0,0.0
2019-03-05 00:00:00+00:00,420267.875,437094.21875,419027.9375,435889.4375,1138184609060,0.0,0.0
2019-03-06 00:00:00+00:00,435968.40625,438386.46875,432660.875,435797.125,1024237793330,0.0,0.0
2019-03-07 00:00:00+00:00,435704.90625,439975.8125,434931.9375,436657.875,1069926655020,0.0,0.0
2019-03-08 00:00:00+00:00,436845.3125,438775.6875,430789.78125,433669.3125,1182644298210,0.0,0.0
2019-03-09 00:00:00+00:00,432937.9375,443243.125,432697.59375,440583.59375,1200153801830,0.0,0.0
2019-03-10 00:00:00+00:00,440901.59375,440901.59375,436255.625,438969.125,1079012229040,0.0,0.0
2019-03-11 00:00:00+00:00,439206.875,440669.3125,432552.625,434799.5625,1127395978360,0.0,0.0
2019-03-12 00:00:00+00:00,434636.0,436369.53125,430432.1875,435123.625,1091927085910,0.0,0.0
2019-03-13 00:00:00+00:00,435582.84375,436845.78125,433373.25,434430.84375,1052982823530,0.0,0.0
2019-03-14 00:00:00+00:00,434352.0625,440346.84375,435482.46875,438531.5,1171183503860,0.0,0.0
2019-03-15 00:00:00+00:00,438845.84375,442518.3125,437056.96875,441346.8125,1046755356650,0.0,0.0
2019-03-16 00:00:00+00:00,441679.875,454286.125,441429.96875,451131.625,1098229112500,0.0,0.0
2019-03-17 00:00:00+00:00,451019.5,451732.90625,446416.6875,449064.59375,917225083649,0.0,0.0
2019-03-18 00:00:00+00:00,449601.40625,454283.9375,447121.75,449161.5625,1074527748160,0.0,0.0
2019-03-19 00:00:00+00:00,449179.21875,454620.28125,447785.96875,453564.0,1041100759790,0.0,0.0
2019-03-20 00:00:00+00:00,453561.75,452793.40625,449940.5,452351.625,1126145354580,0.0,0.0
2019-03-21 00:00:00+00:00,451950.75,452595.46875,444156.46875,446486.6875,1200198551630,0.0,0.0
2019-03-22 00:00:00+00:00,446401.71875,446902.6875,445422.5,442335.28125,1017130292830,0.0,0.0
2019-03-23 00:00:00+00:00,442197.34375,445183.90625,441455.5,443636.34375,1052950729620,0.0,0.0
2019-03-24 00:00:00+00:00,443563.5,444172.03125,440428.0625,442818.59375,1006797805580,0.0,0.0
2019-03-25 00:00:00+00:00,442992.4375,443985.75,432831.96875,436247.875,1140390732930,0.0,0.0
2019-03-26 00:00:00+00:00,436875.15625,440584.5625,435803.59375,440584.5625,1183824908250,0.0,0.0
2019-03-27 00:00:00+00:00,440530.96875,451509.78125,439274.84375,451607.875,1204098571110,0.0,0.0
2019-03-28 00:00:00+00:00,451641.3125,453118.65625,446962.5625,450224.0625,1034958724060,0.0,0.0
2019-03-29 00:00:00+00:00,450117.8125,455587.65625,446246.4375,454405.5625,1210602445650,0.0,0.0
2019-03-30 00:00:00+00:00,453713.875,476408.4375,449477.21875,455324.21875,1079107690170,0.0,0.0
2019-03-31 00:00:00+00:00,455190.71875,456505.53125,454405.28125,455659.84375,1003920401210,0.0,0.0
2019-04-01 00:00:00+00:00,455684.75,463015.78125,454911.71875,463426.90625,1132079811690,0.0,0.0
2019-04-02 00:00:00+00:00,463301.28125,546090.625,462904.34375,543171.875,2372545999850,0.0,0.0
2019-04-03 00:00:00+00:00,543183.25,591604.4375,542814.25,554053.3125,2551318141000,0.0,0.0
2019-04-04 00:00:00+00:00,553801.1875,564400.5625,539795.875,549610.8125,2037741606010,0.0,0.0
2019-04-05 00:00:00+00:00,549685.6875,564490.5625,549582.625,562726.25,1881160317320,0.0,0.0
2019-04-06 00:00:00+00:00,562738.75,581623.5625,557759.0,565311.125,1891491562120,0.0,0.0
2019-04-07 00:00:00+00:00,565643.6875,584639.4375,564260.375,580789.5625,1860643158690,0.0,0.0
2019-04-08 00:00:00+00:00,580897.0,592845.5,573827.6875,589611.125,1912040390970,0.0,0.0
2019-04-09 00:00:00+00:00,589627.5,589627.5,575014.875,578335.0625,1635807367120,0.0,0.0
2019-04-10 00:00:00+00:00,578260.75,601710.375,577299.125,591017.25,1720986336710,0.0,0.0
2019-04-11 00:00:00+00:00,591011.125,594703.625,557873.5625,565343.6875,1848086860600,0.0,0.0
2019-04-12 00:00:00+00:00,564976.8125,571681.5625,553683.625,570155.625,1531964987160,0.0,0.0
2019-04-13 00:00:00+00:00,570078.4375,574365.875,567024.5625,570994.9375,1212584843260,0.0,0.0
2019-04-14 00:00:00+00:00,570902.1875,580716.0625,566126.0,578965.75,1164262398120,0.0,0.0
2019-04-15 00:00:00+00:00,578908.6875,581734.125,562761.0625,567250.125,1375852133680,0.0,0.0
2019-04-16 00:00:00+00:00,567207.1875,586733.0625,566387.0,586320.0625,1301151032190,0.0,0.0
2019-04-17 00:00:00+00:00,586415.75,591460.625,584594.5,588429.5,1393612862620,0.0,0.0
2019-04-18 00:00:00+00:00,588368.0,595749.8125,588222.375,593390.75,1484655681880,0.0,0.0
2019-04-19 00:00:00+00:00,593361.5,597318.5625,585767.1875,593602.6875,1542284310290,0.0,0.0
2019-04-20 00:00:00+00:00,593641.625,599722.25,592714.625,597416.1875,1473946950680,0.0,0.0
2019-04-21 00:00:00+00:00,597191.5625,599882.8125,588401.4375,594799.3125,1536860090790,0.0,0.0
2019-04-22 00:00:00+00:00,594545.1875,607039.125,590997.0,604364.5,1634397134440,0.0,0.0
2019-04-23 00:00:00+00:00,604364.5,630016.8125,603247.0625,623516.0,1775462560490,0.0,0.0
2019-04-24 00:00:00+00:00,623280.9375,630819.0,607990.5625,612847.0625,1911819314280,0.0,0.0
2019-04-25 00:00:00+00:00,613033.0,618769.0625,578107.875,581177.25,1709929080140,0.0,0.0
2019-04-26 00:00:00+00:00,581153.75,601092.25,577268.8125,589122.4375,1876063136140,0.0,0.0
2019-04-27 00:00:00+00:00,589136.1875,592546.9375,584021.4375,587809.5625,1462890471870,0.0,0.0
2019-04-28 00:00:00+00:00,588195.125,594274.3125,586346.125,589795.0625,1430647013450,0.0,0.0
2019-04-29 00:00:00+00:00,589782.3125,593341.0625,582473.0625,586036.125,1534010503140,0.0,0.0
2019-04-30 00:00:00+00:00,586010.75,597464.1875,581972.125,596068.25,1546109714040,0.0,0.0
2019-05-01 00:00:00+00:00,596091.875,602206.5625,595904.4375,602087.375,1524473985730,0.0,0.0
2019-05-02 00:00:00+00:00,602056.8125,615249.625,601630.375,613828.125,1632828102210,0.0,0.0
2019-05-03 00:00:00+00:00,613842.4375,653896.875,611857.5625,640885.8125,2079972262540,0.0,0.0
2019-05-04 00:00:00+00:00,640987.25,654063.3125,627239.875,647871.875,1951868281960,0.0,0.0
2019-05-05 00:00:00+00:00,647860.875,648171.3125,634191.25,641495.0625,1639108024150,0.0,0.0
2019-05-06 00:00:00+00:00,640735.0,643516.0625,626061.125,636792.1875,1743804533280,0.0,0.0
2019-05-07 00:00:00+00:00,636658.3125,661396.5625,635687.375,642767.6875,1987613067460,0.0,0.0
2019-05-08 00:00:00+00:00,644981.375,659215.375,638606.5625,658208.5625,1685620644900,0.0,0.0
2019-05-09 00:00:00+00:00,658244.25,678570.0,658244.25,677964.8125,1842958262270,0.0,0.0
2019-05-10 00:00:00+00:00,678167.125,707100.875,677012.3125,701323.0625,2135119803320,0.0,0.0
2019-05-11 00:00:00+00:00,701413.0,806227.625,700976.6875,792129.25,3173846527640,0.0,0.0
2019-05-12 00:00:00+00:00,791990.25,825013.8125,749360.5,764621.625,3045748751320,0.0,0.0
2019-05-13 00:00:00+00:00,764490.75,878872.625,756883.6875,853070.8125,3130435070340,0.0,0.0
2019-05-14 00:00:00+00:00,852296.125,906872.4375,843701.5,876699.625,3512697177000,0.0,0.0
2019-05-15 00:00:00+00:00,876221.0,900088.6875,864944.3125,898301.75,3103113482430,0.0,0.0
2019-05-16 00:00:00+00:00,897072.5,910219.125,849127.625,866346.5,3644212667020,0.0,0.0
2019-05-17 00:00:00+00:00,866600.0,871095.9375,774468.1875,808380.625,3309591396830,0.0,0.0
2019-05-18 00:00:00+00:00,808135.0625,819759.8125,798210.6875,800379.5,2350576970390,0.0,0.0
2019-05-19 00:00:00+00:00,800022.375,909681.0625,800022.375,903034.9375,2853339580230,0.0,0.0
2019-05-20 00:00:00+00:00,902950.625,903540.625,843875.0625,878204.375,2624538889270,0.0,0.0
2019-05-21 00:00:00+00:00,878167.0,890847.3125,866230.875,880477.25,2778231540530,0.0,0.0
2019-05-22 00:00:00+00:00,879699.375,883808.125,840153.125,846535.3125,2724703930710,0.0,0.0
2019-05-23 00:00:00+00:00,846234.625,870395.6875,829357.125,863580.9375,2679662926640,0.0,0.0
2019-05-24 00:00:00+00:00,863546.125,890178.6875,857743.5,873059.625,2833090175750,0.0,0.0
2019-05-25 00:00:00+00:00,873553.0,887411.0625,870721.0,880263.8125,2433003524740,0.0,0.0
2019-05-26 00:00:00+00:00,880554.8125,949767.25,866207.25,948919.25,2918783351770,0.0,0.0
2019-05-27 00:00:00+00:00,948978.1875,975647.375,948851.3125,964404.4375,3061052454120,0.0,0.0
2019-05-28 00:00:00+00:00,964073.6875,964481.0,945155.125,953511.625,2649168563620,0.0,0.0
2019-05-29 00:00:00+00:00,953361.75,957395.5,927006.375,948594.9375,2571378889410,0.0,0.0
2019-05-30 00:00:00+00:00,948843.875,988025.625,901060.25,909937.6875,3198822947500,0.0,0.0
2019-05-31 00:00:00+00:00,910026.75,929720.5625,884882.9375,928404.1875,2746416050910,0.0,0.0
2019-06-01 00:00:00+00:00,928332.5,933936.875,918342.875,927268.875,2434921066220,0.0,0.0
2019-06-02 00:00:00+00:00,927426.625,953827.375,926967.75,946154.1875,2193189631700,0.0,0.0
2019-06-03 00:00:00+00:00,946023.125,946326.5,886352.875,886757.5,2376986004090,0.0,0.0
2019-06-04 00:00:00+00:00,886972.5625,886972.5625,818424.6875,834424.0,2664188013140,0.0,0.0
2019-06-05 00:00:00+00:00,834052.9375,853771.0625,829951.875,847481.625,2357034424900,0.0,0.0
2019-06-06 00:00:00+00:00,846983.5625,858740.8125,820889.75,848475.75,2112462995920,0.0,0.0
2019-06-07 00:00:00+00:00,848944.875,879649.625,844275.25,870232.5625,2070809413850,0.0,0.0
2019-06-08 00:00:00+00:00,869456.1875,873796.1875,847909.6875,860515.0625,1787506055570,0.0,0.0
2019-06-09 00:00:00+00:00,860033.3125,862878.5,823061.8125,833771.4375,1801432107520,0.0,0.0
2019-06-10 00:00:00+00:00,834227.75,872787.5,822221.4375,866962.5,2025279149970,0.0,0.0
2019-06-11 00:00:00+00:00,867386.625,869944.75,843411.4375,860061.875,1855934585260,0.0,0.0
2019-06-12 00:00:00+00:00,859814.5,889430.625,852877.3125,883690.375,2064920132360,0.0,0.0
2019-06-13 00:00:00+00:00,883719.1875,900641.4375,875513.3125,891627.1875,2022391533360,0.0,0.0
2019-06-14 00:00:00+00:00,891612.125,945670.25,886427.875,943845.9375,2152970200890,0.0,0.0
2019-06-15 00:00:00+00:00,943402.3125,961793.4375,935656.1875,959540.5,1994455959380,0.0,0.0
2019-06-16 00:00:00+00:00,959873.3125,1013550.8125,956954.625,976494.25,2534855217780,0.0,0.0
2019-06-17 00:00:00+00:00,975890.125,1022297.0,975890.125,1011762.125,1689421694810,0.0,0.0
2019-06-18 00:00:00+00:00,1013402.875,1014560.375,976564.625,986195.4375,1720969068210,0.0,0.0
2019-06-19 00:00:00+00:00,985793.1875,1005156.5,984572.0,1002655.75,1680925409960,0.0,0.0
2019-06-20 00:00:00+00:00,1002605.9375,1029529.25,995119.3125,1022190.125,1914825238250,0.0,0.0
2019-06-21 00:00:00+00:00,1021945.9375,1088664.5,1022184.6875,1088664.5,2213268302950,0.0,0.0
2019-06-22 00:00:00+00:00,1092030.625,1197352.0,1084637.875,1148453.375,3218939504260,0.0,0.0
2019-06-23 00:00:00+00:00,1147916.875,1206771.375,1132828.875,1165108.75,2253753883250,0.0,0.0
2019-06-24 00:00:00+00:00,1164934.125,1187558.75,1138865.0,1181747.25,2068296364670,0.0,0.0
2019-06-25 00:00:00+00:00,1181317.0,1263679.75,1181317.0,1263679.75,2666455310140,0.0,0.0
2019-06-26 00:00:00+00:00,1262357.625,1487399.5,1260300.0,1402276.375,4859371441370,0.0,0.0
2019-06-27 00:00:00+00:00,1402372.625,1434389.0,1131552.875,1204852.375,4307233246640,0.0,0.0
2019-06-28 00:00:00+00:00,1202628.75,1342772.125,1174871.25,1338689.125,3785793624150,0.0,0.0
2019-06-29 00:00:00+00:00,1337980.375,1337996.25,1241696.5,1290356.375,3228645785880,0.0,0.0
2019-06-30 00:00:00+00:00,1287402.125,1319917.5,1170418.125,1172385.0,2954111110280,0.0,0.0
2019-07-01 00:00:00+00:00,1170192.875,1213080.75,1094052.0,1146814.875,3183537385670,0.0,0.0
2019-07-02 00:00:00+00:00,1147416.25,1180458.75,1053347.0,1164542.75,3343863295480,0.0,0.0
2019-07-03 00:00:00+00:00,1166424.375,1289941.625,1166424.375,1289221.5,3319338544470,0.0,0.0
2019-07-04 00:00:00+00:00,1290455.5,1294055.875,1204040.875,1209220.0,2794660280160,0.0,0.0
2019-07-05 00:00:00+00:00,1207848.5,1237739.75,1173814.75,1190778.625,2585640755980,0.0,0.0
2019-07-06 00:00:00+00:00,1191221.625,1260469.875,1191221.625,1215737.25,2287749874630,0.0,0.0
2019-07-07 00:00:00+00:00,1216720.5,1250892.25,1209257.0,1242136.375,2101066762460,0.0,0.0
2019-07-08 00:00:00+00:00,1241675.375,1342735.625,1234941.125,1335760.125,2553081700930,0.0,0.0
2019-07-09 00:00:00+00:00,1335616.5,1390514.875,1330689.0,1369406.0,3067750582170,0.0,0.0
2019-07-10 00:00:00+00:00,1369440.625,1426164.5,1269620.5,1316961.375,3643003409740,0.0,0.0
2019-07-11 00:00:00+00:00,1315141.5,1315715.0,1210628.5,1233482.5,3105281015180,0.0,0.0
2019-07-12 00:00:00+00:00,1233008.875,1284780.625,1211715.0,1275122.25,2539746373150,0.0,0.0
2019-07-13 00:00:00+00:00,1274813.625,1277924.75,1177188.5,1229408.625,2270813947030,0.0,0.0
2019-07-14 00:00:00+00:00,1228182.875,1235756.625,1103584.125,1105915.75,2424676291480,0.0,0.0
2019-07-15 00:00:00+00:00,1106107.75,1193289.875,1079063.375,1175503.875,2738761005260,0.0,0.0
2019-07-16 00:00:00+00:00,1175672.625,1190561.5,1022757.5625,1025607.875,2613483411060,0.0,0.0
2019-07-17 00:00:00+00:00,1024810.75,1076892.75,992013.1875,1046482.375,2652415168390,0.0,0.0
2019-07-18 00:00:00+00:00,1046895.1875,1156132.5,1011544.0,1145622.875,2705187195310,0.0,0.0
2019-07-19 00:00:00+00:00,1144277.5,1152306.875,1102032.75,1134317.875,2232654724940,0.0,0.0
2019-07-20 00:00:00+00:00,1133788.625,1189885.75,1125759.25,1159567.125,2176151419080,0.0,0.0
2019-07-21 00:00:00+00:00,1160686.0,1167617.125,1118908.0,1142769.0,1846976359500,0.0,0.0
2019-07-22 00:00:00+00:00,1142536.5,1147734.0,1095335.25,1116020.25,1762482007990,0.0,0.0
2019-07-23 00:00:00+00:00,1116413.25,1118269.625,1068787.25,1071639.375,1932255791660,0.0,0.0
2019-07-24 00:00:00+00:00,1070228.25,1071230.125,1039467.5625,1061606.25,1882464759300,0.0,0.0
2019-07-25 00:00:00+00:00,1061300.125,1103938.375,1060098.25,1077070.375,1719292423910,0.0,0.0
2019-07-26 00:00:00+00:00,1077210.0,1078080.375,1055499.25,1072655.25,1575321771460,0.0,0.0
2019-07-27 00:00:00+00:00,1072748.875,1104933.5,1022797.125,1029986.625,1827675451370,0.0,0.0
2019-07-28 00:00:00+00:00,1031502.5625,1040665.5,1005197.3125,1037755.875,1492474794950,0.0,0.0
2019-07-29 00:00:00+00:00,1037247.3125,1051134.125,1029139.5,1036368.4375,1501502235230,0.0,0.0
2019-07-30 00:00:00+00:00,1036715.0,1054241.625,1025083.4375,1042993.9375,1501381583760,0.0,0.0
2019-07-31 00:00:00+00:00,1042627.8125,1097669.25,1044608.9375,1097669.25,1810091549700,0.0,0.0
2019-08-01 00:00:00+00:00,1096778.5,1139623.25,1083260.375,1117134.75,1843904323060,0.0,0.0
2019-08-02 00:00:00+00:00,1117389.75,1136825.25,1112216.375,1121083.625,1864081700080,0.0,0.0
2019-08-03 00:00:00+00:00,1121201.25,1166766.875,1119520.0,1153437.75,1636371737430,0.0,0.0
2019-08-04 00:00:00+00:00,1153427.875,1173735.625,1131966.375,1169257.125,1761945420850,0.0,0.0
2019-08-05 00:00:00+00:00,1168250.0,1261819.5,1168250.0,1246641.625,2521232792730,0.0,0.0
2019-08-06 00:00:00+00:00,1247251.875,1305750.5,1201471.625,1220457.25,2513086948730,0.0,0.0
2019-08-07 00:00:00+00:00,1220362.875,1273277.75,1213538.25,1267570.375,2355868749360,0.0,0.0
2019-08-08 00:00:00+00:00,1268553.75,1271016.5,1225245.625,1267048.375,2062784431110,0.0,0.0
2019-08-09 00:00:00+00:00,1265621.375,1267788.375,1238607.625,1253619.25,1938083790030,0.0,0.0
2019-08-10 00:00:00+00:00,1253473.5,1259190.375,1196656.25,1199839.875,1915402225300,0.0,0.0
2019-08-11 00:00:00+00:00,1199387.125,1214463.125,1188666.875,1214463.125,1662451549660,0.0,0.0
2019-08-12 00:00:00+00:00,1216567.125,1216567.125,1190487.0,1199283.75,1437882452610,0.0,0.0
2019-08-13 00:00:00+00:00,1199745.5,1203934.0,1154724.0,1161511.875,1778273299300,0.0,0.0
2019-08-14 00:00:00+00:00,1160770.375,1160879.5,1062007.125,1064658.875,2117394608760,0.0,0.0
2019-08-15 00:00:00+00:00,1063408.75,1105353.125,1026849.25,1093918.375,2429292696940,0.0,0.0
2019-08-16 00:00:00+00:00,1094745.25,1117158.25,1048080.875,1103571.0,2151776690370,0.0,0.0
2019-08-17 00:00:00+00:00,1101909.75,1111898.5,1072973.125,1088402.375,1465639336440,0.0,0.0
2019-08-18 00:00:00+00:00,1088536.625,1115562.75,1076419.25,1101071.0,1383527940690,0.0,0.0
2019-08-19 00:00:00+00:00,1101580.625,1163323.125,1097331.0,1163323.125,1709196814040,0.0,0.0
2019-08-20 00:00:00+00:00,1163387.875,1166192.0,1128822.125,1144009.125,1599971295790,0.0,0.0
2019-08-21 00:00:00+00:00,1144026.5,1149464.875,1060344.625,1080746.5,2075889255500,0.0,0.0
2019-08-22 00:00:00+00:00,1081222.0,1090587.875,1046460.875,1078678.875,1820414511700,0.0,0.0
2019-08-23 00:00:00+00:00,1079223.0,1100681.875,1073274.625,1097047.625,1647160549310,0.0,0.0
2019-08-24 00:00:00+00:00,1097013.75,1098107.5,1052180.25,1070906.875,1628610078120,0.0,0.0
2019-08-25 00:00:00+00:00,1070988.625,1086154.875,1050163.0,1063222.25,1484309281110,0.0,0.0
2019-08-26 00:00:00+00:00,1061907.875,1105819.625,1061907.875,1099172.125,1954257629930,0.0,0.0
2019-08-27 00:00:00+00:00,1099300.375,1100202.75,1067710.5,1077146.875,1561189738010,0.0,0.0
2019-08-28 00:00:00+00:00,1078971.625,1089518.625,1029887.8125,1034745.3125,1867403035960,0.0,0.0
