,MACD_grad,Signal_grad,profit,SMA25,EMA50,Close,SMA_grad,EMA_grad,buy_index,sell_index
31,4345.491740711033,107.51376934489963,-27633.25769370247,5400557.12,5454444.070547836,5350183.5,-8370.019999999553,-4255.533491748385,2021-12-14 07:00:00+00:00,2021-12-14 21:00:00+00:00
32,26695.186966245994,801.0638456203596,-1591.55592492703,5295743.58,5359261.529519776,5479013.5,6988.280000000261,4887.835529805161,2021-12-15 00:00:00+00:00,2021-12-15 16:00:00+00:00
33,11043.012108224444,921.7603844229707,194.31974797144358,5377253.82,5407370.237752326,5562141.0,10451.300000000745,6317.173969292082,2021-12-15 19:00:00+00:00,2021-12-16 09:00:00+00:00
34,1111.7923085670918,120.54536062132684,-497.5137261677228,5521967.22,5487605.861988034,5616352.0,4012.7999999998137,5254.944408651441,2021-12-16 10:00:00+00:00,2021-12-16 12:00:00+00:00
35,5534.647314677015,615.9807079043239,580.9876475226993,5309254.16,5365828.762901588,5309599.5,-5461.139999999665,-2295.071955166757,2021-12-18 05:00:00+00:00,2021-12-19 16:00:00+00:00
36,5320.04345379211,678.8816512610865,2941.4495599813454,5276005.48,5301934.221307776,5296935.0,-2258.05999999959,-204.04984929785132,2021-12-20 19:00:00+00:00,2021-12-22 00:00:00+00:00
37,3470.832495164126,412.6015267508899,2754.761829420757,5552277.12,5536520.48007729,5588803.0,417.6000000005588,2133.9804050084203,2021-12-23 15:00:00+00:00,2021-12-24 11:00:00+00:00
38,3917.520544776693,189.16047964472455,1074.5054534025621,5751980.34,5757147.517957104,5755210.0,-1931.339999999851,-79.08236559573561,2021-12-26 16:00:00+00:00,2021-12-27 22:00:00+00:00
39,2754.5154931908473,146.75108093390008,-1592.8091976637952,5568712.06,5646357.301255613,5495297.0,-9198.38000000082,-6165.726581862196,2021-12-29 04:00:00+00:00,2021-12-30 00:00:00+00:00
40,3927.3015014119446,456.60310965261306,-3.8824807010096265,5436239.14,5503759.583028223,5407519.0,-3936.640000000596,-3928.18706237711,2021-12-30 06:00:00+00:00,2021-12-31 17:00:00+00:00
41,3199.573233976029,269.3737266900316,-273.1848794652615,5432199.58,5436046.731368199,5420394.5,-1052.2800000002608,-638.8665864560753,2022-01-01 06:00:00+00:00,2022-01-02 04:00:00+00:00
42,4059.9021564163268,309.1024644856848,-1043.9970563784736,5450803.66,5441969.721175497,5494131.0,2346.660000000149,2129.0317887552083,2022-01-02 16:00:00+00:00,2022-01-02 18:00:00+00:00
43,2538.2888907799497,86.38124273222093,-791.3574235408596,5430486.54,5432580.572093268,5449675.0,278.7599999997765,697.7317512948066,2022-01-03 11:00:00+00:00,2022-01-03 15:00:00+00:00
44,2806.231505604461,118.34717201603416,-14.363936489673506,5376097.62,5392291.559601282,5368914.0,-2410.9599999999627,-954.1861061742529,2022-01-04 06:00:00+00:00,2022-01-04 20:00:00+00:00
45,720.7378035997972,48.257922740394406,-410.3970193850182,5392056.12,5389407.319083789,5384588.0,626.9599999999627,-196.70690137986094,2022-01-05 07:00:00+00:00,2022-01-05 12:00:00+00:00
46,1144.5546636758372,135.23745635939736,-489.408660444009,5382130.62,5388615.891402848,5394660.0,-4266.860000000335,246.69831008743495,2022-01-05 15:00:00+00:00,2022-01-05 17:00:00+00:00
47,5044.766761180013,105.49215113325045,-1925.8473362591467,5097841.28,5182271.0327660665,4989424.5,-17054.599999999627,-7871.287051675841,2022-01-06 17:00:00+00:00,2022-01-07 05:00:00+00:00
48,7022.441825938411,821.9358459784999,-2414.065452041723,4947072.82,5076078.450948637,4920198.0,-2749.2199999997392,-6362.467385658994,2022-01-07 09:00:00+00:00,2022-01-08 18:00:00+00:00
49,6978.312796846032,671.4595439805889,-249.5955046361123,4820426.82,4878825.490984977,4855545.0,459.160000000149,-950.2241218360141,2022-01-08 22:00:00+00:00,2022-01-10 08:00:00+00:00
50,3767.1180953495204,373.29947715706294,-235.43547460348054,4808493.8,4822711.810821268,4819914.5,-2368.4000000003725,-114.17595188785344,2022-01-10 23:00:00+00:00,2022-01-11 14:00:00+00:00
51,7793.950539082289,851.7989554565102,-245.2285800086902,4826770.86,4833430.505588938,4930731.0,8982.44000000041,3971.4487514719367,2022-01-11 16:00:00+00:00,2022-01-12 07:00:00+00:00
52,1830.8273201920092,202.1084965437476,306.59291791491705,4906071.06,4883537.916689303,4963756.5,5949.040000000037,3274.227890232578,2022-01-12 11:00:00+00:00,2022-01-13 01:00:00+00:00
53,6410.4840321606025,589.0595757732044,22.460285154193116,4863369.14,4898570.089041374,4898079.0,-5902.5,-20.044450668618083,2022-01-14 15:00:00+00:00,2022-01-15 13:00:00+00:00
54,1601.7642337139696,149.1243954493957,-186.93162247565488,4915945.46,4909664.4119938575,4932858.0,5623.9199999999255,946.6770614748821,2022-01-15 14:00:00+00:00,2022-01-16 01:00:00+00:00
55,1716.3915441725403,114.0054171581196,-392.9226118189399,4935198.2,4925100.748196487,4952499.5,81.37999999988824,1118.3164001433179,2022-01-16 16:00:00+00:00,2022-01-16 18:00:00+00:00
56,698.0767990704626,77.64601889241749,-551.8465965710784,4860775.42,4878931.483084562,4838382.0,-2303.2999999998137,-1655.0809422275051,2022-01-18 05:00:00+00:00,2022-01-18 08:00:00+00:00
57,7148.783758107573,854.5337198966336,-1532.8811411640563,4810062.74,4838765.985266162,4859321.5,1013.6800000006333,839.0006013810635,2022-01-18 21:00:00+00:00,2022-01-19 07:00:00+00:00
58,4275.1388861835,254.2946414774433,-594.5625866183327,4793301.3,4819209.976641662,4823239.5,1060.7400000002235,164.47034115716815,2022-01-19 12:00:00+00:00,2022-01-19 23:00:00+00:00
59,1482.2267142320052,58.27230908286219,-1061.6861915091722,4788679.3,4808191.528579992,4798398.5,-2470.2199999997392,-399.7154522445053,2022-01-20 02:00:00+00:00,2022-01-20 22:00:00+00:00
60,6832.864829379134,452.4412427411444,-1194.0062222407942,4190581.3,4348793.589911617,4068037.25,-14321.46999999974,-11459.442445372231,2022-01-22 12:00:00+00:00,2022-01-24 08:00:00+00:00
61,17033.86475946009,2205.738344070327,767.0502432650392,3971513.72,4020333.7382329023,4112740.25,3593.9000000003725,3771.69435784081,2022-01-24 18:00:00+00:00,2022-01-25 22:00:00+00:00
62,5380.128561240155,509.399932282613,165.048252355562,4179170.86,4142654.40714061,4301536.0,6349.379999999888,6484.9629738531075,2022-01-26 04:00:00+00:00,2022-01-26 19:00:00+00:00
63,4597.479071946815,360.8129493081633,-882.3762537354414,4229649.04,4204591.1358346585,4244993.0,-3005.0400000000373,1649.0556802181527,2022-01-27 13:00:00+00:00,2022-01-27 19:00:00+00:00
64,4632.119411722757,37.79205740349062,-344.7149387636091,4185699.93,4202586.6989458585,4239084.5,2201.7000000001863,1489.7061654748395,2022-01-27 22:00:00+00:00,2022-01-28 11:00:00+00:00
65,2008.6731834998354,98.9313214222284,782.275085415502,4240538.99,4231116.323446546,4277125.5,1802.839999999851,1877.9255736107007,2022-01-28 16:00:00+00:00,2022-01-29 11:00:00+00:00
66,1940.4746875111014,210.34614423363018,-618.5215306197279,4327761.46,4296086.200299776,4393545.0,8043.519999999553,3977.91019184608,2022-01-29 13:00:00+00:00,2022-01-29 14:00:00+00:00
67,4281.952943206765,449.6940101083892,-758.0393823748309,4356332.06,4315392.850851525,4433087.0,3507.079999999143,4803.842822386883,2022-01-29 21:00:00+00:00,2022-01-30 01:00:00+00:00
68,2944.976991415024,324.7902020489164,691.4794618596206,4314683.18,4322821.704852336,4320050.0,-2435.5600000005215,-113.13081029988825,2022-01-31 14:00:00+00:00,2022-02-01 10:00:00+00:00
69,3175.339924013242,147.65350512770237,-826.4153278579251,4424532.58,4388166.316529379,4476426.5,5028.139999999665,3602.456468189135,2022-02-01 16:00:00+00:00,2022-02-01 19:00:00+00:00
70,2904.9630600539967,13.50020294591377,-835.5995996627244,4291989.22,4322763.175755472,4252613.0,-5617.5600000005215,-2863.2724798154086,2022-02-03 08:00:00+00:00,2022-02-03 10:00:00+00:00
71,1017.6580702597275,9.01837876989157,6356.800228998669,4268457.79,4310303.388718936,4217863.5,-7855.9000000003725,-3773.056682405062,2022-02-03 11:00:00+00:00,2022-02-05 10:00:00+00:00
72,2355.9492683848366,183.9023364455934,2190.0351712159827,4798111.42,4746183.082594955,4858691.0,3003.5800000000745,4592.159894083627,2022-02-07 01:00:00+00:00,2022-02-08 09:00:00+00:00
73,2730.440965021029,37.057725761163056,-308.4137842973869,5041381.38,5018314.9013563115,5085281.5,3057.519999999553,2733.3305568853393,2022-02-09 13:00:00+00:00,2022-02-10 03:00:00+00:00
74,4139.972521761432,324.0063779190732,-909.2042838922498,5100733.42,5069627.109169609,5165814.5,6167.979999999516,3926.015952261165,2022-02-10 10:00:00+00:00,2022-02-10 21:00:00+00:00
75,1700.2932412028313,146.2345584029208,-1419.6137444861743,5081579.6,5072543.595875151,5060026.5,-1166.7400000002235,-510.90187245514244,2022-02-11 14:00:00+00:00,2022-02-11 18:00:00+00:00
76,2702.3166587678716,312.8866639832704,-277.7847277246183,4938210.04,4977929.9827059405,4892020.5,-6341.4000000003725,-3506.5094982013106,2022-02-12 11:00:00+00:00,2022-02-13 19:00:00+00:00
77,780.5874985642731,96.11279783920509,2596.759841398074,4874593.26,4890134.245437219,4855533.5,-3198.5400000000373,-1412.2753239683807,2022-02-14 11:00:00+00:00,2022-02-15 20:00:00+00:00
78,5593.679806764238,666.0319626317214,-2143.4386588670313,4777321.26,4862451.37321773,4712494.0,-14021.400000000373,-6120.709110927768,2022-02-18 08:00:00+00:00,2022-02-20 05:00:00+00:00
79,965.8494686800987,59.03659188911115,-1101.5453429339832,4474420.9,4534102.631627086,4394502.5,-8559.819999999367,-5697.96455620788,2022-02-20 21:00:00+00:00,2022-02-21 12:00:00+00:00
80,4183.870660211891,269.4127823478084,-1366.4065139780141,4441430.04,4487004.442086998,4459302.0,1921.9400000004098,-1130.711921918206,2022-02-21 16:00:00+00:00,2022-02-21 18:00:00+00:00
81,8799.783519819379,665.5654622680668,102.66571723518427,4314430.96,4379536.025590986,4334306.5,-5905.700000000186,-1846.10308534652,2022-02-22 10:00:00+00:00,2022-02-23 18:00:00+00:00
82,9772.577822084073,333.94281672987563,3841.92955148872,4186144.52,4242161.110228067,4159057.5,-12167.340000000317,-3391.984090941958,2022-02-24 15:00:00+00:00,2022-02-25 19:00:00+00:00
83,4838.307460303418,411.2927336027926,-801.6525877558233,4508083.76,4486048.985191974,4561331.0,2035.6399999996647,3072.735298286192,2022-02-27 11:00:00+00:00,2022-02-27 18:00:00+00:00
84,4664.433991251513,171.9244707040889,6930.780010483766,4439503.88,4443928.37849098,4428409.0,-2283.94000000041,-633.444020039402,2022-02-28 08:00:00+00:00,2022-03-01 15:00:00+00:00
85,4373.98518164549,206.48415087391186,-1498.4492468445897,4866953.38,4904278.478747808,4822557.0,-7872.700000000186,-3335.5705611351877,2022-03-04 11:00:00+00:00,2022-03-04 14:00:00+00:00
86,4728.329790090211,139.13895934843458,-1267.0158655994019,4605609.32,4700047.888204113,4492354.0,-11452.879999999888,-8477.301559351385,2022-03-05 08:00:00+00:00,2022-03-06 10:00:00+00:00
87,4260.785175535828,399.4935654479559,-1242.4297126918027,4504120.3,4552181.050395193,4502456.5,123.63999999966472,-2029.5734855178744,2022-03-06 16:00:00+00:00,2022-03-07 00:00:00+00:00
88,2168.330894093029,3.6456493670557393,-878.1970633472447,4422358.4,4477095.803376583,4395737.0,-2568.0800000000745,-3320.7674847589806,2022-03-07 10:00:00+00:00,2022-03-07 20:00:00+00:00
89,3443.6096614161506,430.03894307479277,157.407840089174,4406538.56,4451621.121000815,4435570.0,1039.8999999994412,-655.1477959519252,2022-03-08 01:00:00+00:00,2022-03-08 21:00:00+00:00
90,2643.821542046033,215.39863087171216,3983.5525738348224,4469366.22,4465741.972991305,4513281.5,5022.660000000149,1940.3888574978337,2022-03-09 00:00:00+00:00,2022-03-09 20:00:00+00:00
91,3210.863857768476,268.7077419554553,-1589.5643928673962,4606186.62,4625741.39933328,4584500.5,-10831.399999999441,-1683.302013603039,2022-03-10 23:00:00+00:00,2022-03-11 02:00:00+00:00
92,2942.565659409389,71.93748913210584,257.2418536124751,4545126.6,4598839.12253341,4538175.5,-773.2000000001863,-2476.0662258528173,2022-03-11 06:00:00+00:00,2022-03-12 23:00:00+00:00
93,1071.9758755732328,28.76555754539413,-345.97760709077556,4585665.56,4584876.6989201475,4595690.5,242.19999999925494,441.3796359123662,2022-03-13 03:00:00+00:00,2022-03-13 09:00:00+00:00
94,4100.221106253564,256.2631415462747,416.3549514977858,4537501.68,4550500.633553395,4550887.5,-1727.7800000002608,15.790467208251357,2022-03-14 06:00:00+00:00,2022-03-15 05:00:00+00:00
95,3821.504856063053,357.7739262706177,2624.6076915527083,4591727.78,4580881.449510707,4634005.0,1574.980000000447,2168.308183236979,2022-03-15 16:00:00+00:00,2022-03-17 06:00:00+00:00
96,7033.721491363831,906.8296447568146,446.0313161385493,4837579.66,4818511.611782969,4931430.5,3690.2800000002608,4608.934212939814,2022-03-18 16:00:00+00:00,2022-03-19 08:00:00+00:00
97,2906.097022946924,47.84828667404145,2350.381919662177,4920790.9,4930659.872974694,4922264.5,-2875.05999999959,-342.66828468069434,2022-03-21 09:00:00+00:00,2022-03-22 19:00:00+00:00
98,4568.422744393349,441.03811284925723,1761.4963604360237,5118931.96,5094204.251411539,5193418.0,1693.339999999851,4049.5407587131485,2022-03-23 23:00:00+00:00,2022-03-25 03:00:00+00:00
99,5525.617344569415,618.3796851622901,-1215.1986855925352,5369582.06,5292202.424132331,5490666.0,11212.379999999888,8100.554117048159,2022-03-25 13:00:00+00:00,2022-03-25 16:00:00+00:00
100,1436.6559472978115,104.8597024447663,-202.3117642352081,5423260.22,5392878.069749601,5455972.5,2291.0800000000745,2575.2828673627228,2022-03-27 01:00:00+00:00,2022-03-27 09:00:00+00:00
101,1914.4566653287038,131.35800446899702,4460.086433362179,5443618.94,5419833.7661848795,5481773.5,3269.9000000003725,2528.1524006174877,2022-03-27 16:00:00+00:00,2022-03-28 17:00:00+00:00
102,4616.428046476096,51.18219079124901,-980.0257955059351,5784566.26,5780685.093247147,5807948.5,-711.1000000005588,1112.7921123616397,2022-03-30 17:00:00+00:00,2022-03-30 19:00:00+00:00
103,2717.3564699906856,178.39497586818834,-1290.7477955235663,5760054.7,5772312.106236733,5772353.0,-2980.8199999993667,1.6691331947222352,2022-03-31 00:00:00+00:00,2022-03-31 14:00:00+00:00
104,3614.839335703291,82.06435406481614,1648.1781279296847,5585799.18,5638712.124374442,5524059.5,-10130.22000000067,-4679.698954058811,2022-04-01 09:00:00+00:00,2022-04-02 15:00:00+00:00
105,802.2880485570058,25.675100461331112,-548.7859180568194,5672058.72,5664859.268004859,5668986.0,-1449.0400000000373,168.4380406178534,2022-04-03 08:00:00+00:00,2022-04-04 00:00:00+00:00
106,6261.03327321168,589.5070699604639,-670.5610239355883,5654173.52,5658495.080895426,5708790.0,802.2599999997765,2052.8538410030305,2022-04-04 21:00:00+00:00,2022-04-05 14:00:00+00:00
107,3578.063377931714,174.05437478069507,-545.4923786363433,5448874.64,5514063.858486114,5381220.0,-10124.620000000112,-5422.198305555619,2022-04-07 07:00:00+00:00,2022-04-08 18:00:00+00:00
108,1130.4650380481035,43.6084634067156,-321.8201082986925,5321184.06,5357638.064112042,5278620.0,-5212.300000000745,-3225.227106613107,2022-04-09 10:00:00+00:00,2022-04-10 23:00:00+00:00
109,4835.608247608878,94.84931681823218,1811.772138603068,5090391.34,5152801.870354854,5019421.0,-10610.640000000596,-5444.117157340981,2022-04-12 06:00:00+00:00,2022-04-14 08:00:00+00:00
110,2622.857688468881,89.32497729411989,300.48526732146274,5084887.52,5088530.143089491,5077895.0,-3814.4000000003725,-434.08747304044664,2022-04-15 05:00:00+00:00,2022-04-16 08:00:00+00:00
111,367.33270494360477,48.779061104112884,-381.8592297336145,5107858.72,5102529.472881281,5109763.5,-779.0800000000745,295.2664130087942,2022-04-17 01:00:00+00:00,2022-04-17 02:00:00+00:00
112,885.316740706563,106.15111294918844,-520.0203162154139,5101965.54,5102212.713886549,5113453.5,295.5200000004843,458.80759646743536,2022-04-17 09:00:00+00:00,2022-04-17 17:00:00+00:00
113,2530.2441638391465,116.67755848804518,4635.948599359894,5011211.26,5036215.07417945,4977442.0,-5161.220000000671,-2398.9009869163856,2022-04-18 15:00:00+00:00,2022-04-20 01:00:00+00:00
114,662.2016607262194,81.65258067314608,-383.736428641947,5318923.24,5283478.203515391,5341380.5,1217.7200000006706,2363.359040187672,2022-04-21 04:00:00+00:00,2022-04-21 05:00:00+00:00
115,2402.266292968765,282.987306594443,-674.596647603903,5321097.88,5291755.764383607,5368637.5,1931.4599999999627,3138.03002515994,2022-04-21 08:00:00+00:00,2022-04-21 18:00:00+00:00
116,1685.2287629637867,84.76692651426129,-440.80714572774014,5147787.46,5197464.875855519,5091641.0,-4445.179999999702,-4319.341871654615,2022-04-23 01:00:00+00:00,2022-04-24 17:00:00+00:00
117,1405.7711067693308,170.81805636674835,-1300.164280206518,5097838.0,5115280.974678759,5103952.0,161.44000000040978,-462.40712974593043,2022-04-24 19:00:00+00:00,2022-04-25 00:00:00+00:00
118,6911.68853807915,723.2469645521887,1029.9384181364876,5018302.5,5048873.226831271,5046687.0,-1995.1399999996647,-89.23374821525067,2022-04-25 16:00:00+00:00,2022-04-26 12:00:00+00:00
119,7803.238419712521,838.7346574794428,2989.558531679053,4974927.02,5005867.161727355,4977910.5,-8115.720000000671,-1141.0882337698713,2022-04-27 07:00:00+00:00,2022-04-28 23:00:00+00:00
120,2324.174014926888,121.116737532353,-1900.6773496822861,5046491.44,5068839.85678175,5027581.0,-5494.379999999888,-1684.034970683977,2022-04-30 05:00:00+00:00,2022-04-30 23:00:00+00:00
121,856.1311864024028,6.1486527698616555,1223.6460821676737,4969587.32,4999562.795546215,4931218.5,-3720.679999999702,-2789.563083519228,2022-05-01 07:00:00+00:00,2022-05-02 16:00:00+00:00
122,2550.936776092276,279.0193217259548,2409.1377204222226,4962261.6,4974398.064613349,4957828.5,-2278.5800000000745,-676.3087597284466,2022-05-04 05:00:00+00:00,2022-05-05 07:00:00+00:00
123,4168.571597509086,185.33922034781426,-2168.0182513617474,4752155.68,4862102.698231172,4710107.0,-15355.700000000186,-6203.906050251797,2022-05-06 14:00:00+00:00,2022-05-07 22:00:00+00:00
124,2885.1398690696806,51.413331804287736,-2139.032549327865,4548225.82,4614678.114760212,4507003.5,-7243.5800000000745,-4394.882235110737,2022-05-08 18:00:00+00:00,2022-05-09 02:00:00+00:00
125,12894.267019954976,1245.6049351466936,-4721.096358654475,4179178.14,4296084.048164991,4148862.75,-10466.790000000037,-6009.032578162849,2022-05-10 05:00:00+00:00,2022-05-11 17:00:00+00:00
126,3899.3352367971092,318.14230080947164,4735.884147377823,3742615.61,3860603.7663224977,3608900.0,-9218.820000000298,-10273.623115204275,2022-05-12 13:00:00+00:00,2022-05-13 19:00:00+00:00
127,1631.032559197396,3.307460260755761,2134.419940026404,3800741.07,3818690.781205307,3791009.0,-4026.8300000000745,-1129.8686206247658,2022-05-14 19:00:00+00:00,2022-05-16 04:00:00+00:00
128,3725.241524694953,345.44196988816475,46.914104166513425,3868868.16,3867944.2158401767,3893567.75,-6351.8499999996275,1045.85853713518,2022-05-17 00:00:00+00:00,2022-05-17 16:00:00+00:00
129,1680.2719993055798,186.33649412107115,-842.6453525708785,3919462.46,3900316.130470224,3944710.0,3700.9699999997392,1811.9946746849455,2022-05-18 00:00:00+00:00,2022-05-18 01:00:00+00:00
130,3435.6999124363065,282.60809427050117,527.7153111866064,3776476.06,3812467.7590952814,3750432.25,-3922.399999999907,-2532.0615957262926,2022-05-19 04:00:00+00:00,2022-05-20 14:00:00+00:00
131,2738.5267910715193,97.96682113861971,1329.0837379916338,3774373.31,3784454.6621607216,3762168.5,-2609.9699999997392,-909.6392718665302,2022-05-21 07:00:00+00:00,2022-05-23 04:00:00+00:00
132,954.3270994857885,39.266926759428316,42.89865239711071,3829073.44,3811046.547661086,3868376.5,4934.040000000037,2339.998054649681,2022-05-23 05:00:00+00:00,2022-05-23 13:00:00+00:00
133,2582.5373771036975,265.0621984026184,543.6437306214211,3726545.93,3764008.877771218,3726525.25,-4022.929999999702,-1529.9439906617627,2022-05-24 19:00:00+00:00,2022-05-25 23:00:00+00:00
134,749.145107679069,52.739947204911005,-384.4702768888237,3783173.76,3774706.775651567,3792052.75,1320.9099999996834,707.9989529969171,2022-05-26 00:00:00+00:00,2022-05-26 01:00:00+00:00
135,1150.8746525305323,109.03989029424338,-608.4835502158385,3784897.27,3775665.0162781286,3798583.0,1073.5699999998324,935.427907015197,2022-05-26 02:00:00+00:00,2022-05-26 06:00:00+00:00
136,3735.492754591629,7.460838993582001,-1344.1113899398479,3753952.6,3755381.40918374,3765105.75,55.37999999988824,396.91187005117536,2022-05-26 17:00:00+00:00,2022-05-27 00:00:00+00:00
137,3267.5199254215695,60.45114497785471,-1155.9831514182588,3705046.72,3723022.955407731,3710070.25,732.3300000000745,-528.6818533767946,2022-05-27 12:00:00+00:00,2022-05-27 16:00:00+00:00
138,1639.9022410647012,54.84303455396366,-537.646888745774,3674379.33,3700853.57112776,3664416.0,-3581.339999999851,-1487.2478011329658,2022-05-27 22:00:00+00:00,2022-05-27 23:00:00+00:00
139,1512.270362015348,189.58530303556472,6672.8503656541725,3667704.92,3696949.0552778747,3660964.0,-2344.339999999851,-1468.777766443789,2022-05-28 00:00:00+00:00,2022-05-31 07:00:00+00:00
