Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-06 00:00:00+00:00,5059130.0,5075843.0,4936157.5,5000901.0,3500097470654,0.0,0.0
2022-01-07 00:00:00+00:00,5000048.5,5000048.5,4751727.5,4801373.5,9727616905368,0.0,0.0
2022-01-08 00:00:00+00:00,4801785.0,4881159.0,4701227.0,4823943.0,3244133939427,0.0,0.0
2022-01-09 00:00:00+00:00,4824033.5,4930459.0,4778195.0,4845882.0,2462088662687,0.0,0.0
2022-01-10 00:00:00+00:00,4845724.0,4887221.0,4588156.5,4821181.5,3700995968233,0.0,0.0
2022-01-11 00:00:00+00:00,4820979.0,4960185.0,4786492.5,4928934.5,3036496094973,0.0,0.0
2022-01-12 00:00:00+00:00,4929664.0,5055106.0,4906144.0,5039764.0,3841530094247,0.0,0.0
2022-01-13 00:00:00+00:00,5039493.5,5057471.5,4842592.5,4860458.0,5442409004587,0.0,0.0
2022-01-14 00:00:00+00:00,4861291.0,4950430.0,4777995.5,4923494.0,2693364677273,0.0,0.0
2022-01-15 00:00:00+00:00,4923745.5,4994888.0,4874297.0,4932370.0,2098650972794,0.0,0.0
2022-01-16 00:00:00+00:00,4931758.0,4962003.5,4876809.0,4928470.0,2046439527168,0.0,0.0
2022-01-17 00:00:00+00:00,4928954.5,4937628.0,4777711.0,4840793.5,2485202819368,0.0,0.0
2022-01-18 00:00:00+00:00,4840739.0,4874634.0,4742182.0,4854339.0,2568002468869,0.0,0.0
2022-01-19 00:00:00+00:00,4854156.5,4857543.0,4718288.0,4773474.0,2640523300375,0.0,0.0
2022-01-20 00:00:00+00:00,4773439.0,4949121.0,4636363.0,4637229.0,2323382018899,0.0,0.0
2022-01-21 00:00:00+00:00,4639416.0,4674659.0,4069307.0,4145015.5,4890249376380,0.0,0.0
2022-01-22 00:00:00+00:00,4146638.25,4171335.25,3905338.75,3982765.25,4515327918733,0.0,0.0
2022-01-23 00:00:00+00:00,3984710.5,4143384.5,3954877.5,4128028.25,2960650528381,0.0,0.0
2022-01-24 00:00:00+00:00,4127906.25,4245565.5,3775368.75,4179121.25,4772261815910,0.0,0.0
2022-01-25 00:00:00+00:00,4179175.75,4264917.5,4071699.0,4208899.0,3010055171408,0.0,0.0
2022-01-26 00:00:00+00:00,4208502.0,4443011.5,4170883.25,4227700.0,3593578769596,0.0,0.0
2022-01-27 00:00:00+00:00,4226525.0,4285170.5,4110069.0,4284006.5,2888603685974,0.0,0.0
2022-01-28 00:00:00+00:00,4282877.5,4373714.5,4187070.0,4354835.0,2563137391991,0.0,0.0
2022-01-29 00:00:00+00:00,4354418.0,4446109.0,4311285.0,4395617.5,1981716328045,0.0,0.0
2022-01-30 00:00:00+00:00,4397201.0,4410387.0,4315051.5,4370591.5,1687895933162,0.0,0.0
2022-01-31 00:00:00+00:00,4370900.0,4443469.0,4241497.0,4430426.5,2387116255797,0.0,0.0
2022-02-01 00:00:00+00:00,4430269.5,4488691.0,4371408.5,4445287.0,2327841662081,0.0,0.0
2022-02-02 00:00:00+00:00,4445337.5,4457127.0,4214895.0,4226750.0,2191005683151,0.0,0.0
2022-02-03 00:00:00+00:00,4225814.5,4271218.5,4174772.0,4271218.5,2137245653983,0.0,0.0
2022-02-04 00:00:00+00:00,4270605.0,4785039.0,4260593.0,4781938.5,3389021988486,0.0,0.0
2022-02-05 00:00:00+00:00,4782008.0,4821839.5,4728614.5,4775058.0,2264499205086,0.0,0.0
2022-02-06 00:00:00+00:00,4775053.0,4898237.0,4752444.5,4887050.5,1860002701463,0.0,0.0
2022-02-07 00:00:00+00:00,4886399.0,5109944.0,4809679.5,5044474.0,3295669652060,0.0,0.0
2022-02-08 00:00:00+00:00,5046127.5,5231078.5,4947687.0,5097335.0,3821911046763,0.0,0.0
2022-02-09 00:00:00+00:00,5094823.0,5168060.0,4990724.5,5125676.0,2687282686553,0.0,0.0
2022-02-10 00:00:00+00:00,5126716.5,5294264.5,5048419.5,5055775.0,3730116874806,0.0,0.0
2022-02-11 00:00:00+00:00,5056473.5,5078880.0,4861070.5,4894936.0,3111272143348,0.0,0.0
2022-02-12 00:00:00+00:00,4895439.5,4962415.5,4830833.0,4876068.0,2095239650837,0.0,0.0
2022-02-13 00:00:00+00:00,4875155.5,4947996.5,4861988.5,4877505.5,1703943420214,0.0,0.0
2022-02-14 00:00:00+00:00,4872868.5,4948687.0,4806513.0,4920466.0,2406429031824,0.0,0.0
2022-02-15 00:00:00+00:00,4920413.5,5164825.5,4903759.5,5154743.5,2627566735108,0.0,0.0
2022-02-16 00:00:00+00:00,5155098.5,5155098.5,5017292.5,5072924.0,2283936296161,0.0,0.0
2022-02-17 00:00:00+00:00,5070063.5,5096824.0,4625438.0,4656182.5,3014682941883,0.0,0.0
2022-02-18 00:00:00+00:00,4657804.5,4712869.0,4562323.0,4602962.5,2680301714610,0.0,0.0
2022-02-19 00:00:00+00:00,4602393.0,4647565.5,4566407.0,4613447.0,1579498388025,0.0,0.0
2022-02-20 00:00:00+00:00,4612980.5,4613186.5,4382402.5,4418081.0,2108437254062,0.0,0.0
2022-02-21 00:00:00+00:00,4417142.0,4529273.5,4239660.5,4249290.5,3355900165631,0.0,0.0
2022-02-22 00:00:00+00:00,4248544.5,4415142.5,4182677.75,4406712.0,2934255243490,0.0,0.0
2022-02-23 00:00:00+00:00,4406626.5,4502026.0,4274898.0,4285275.5,2510399592089,0.0,0.0
2022-02-24 00:00:00+00:00,4283206.5,4506646.0,3947397.25,4429333.0,5359648331794,0.0,0.0
2022-02-25 00:00:00+00:00,4429464.5,4580091.0,4395209.5,4531458.0,3067516529211,0.0,0.0
2022-02-26 00:00:00+00:00,4531326.5,4622878.0,4472329.5,4518404.5,2018288541843,0.0,0.0
2022-02-27 00:00:00+00:00,4517659.0,4596258.0,4290258.5,4358836.0,2710576800530,0.0,0.0
2022-02-28 00:00:00+00:00,4358399.0,5032266.5,4336202.5,4970893.5,4107385273159,0.0,0.0
2022-03-01 00:00:00+00:00,4971039.5,5142148.5,4947064.0,5093791.0,3729970140728,0.0,0.0
2022-03-02 00:00:00+00:00,5094133.0,5206464.5,5011977.5,5074026.0,3371174804758,0.0,0.0
2022-03-03 00:00:00+00:00,5074150.5,5088951.0,4838680.5,4902474.0,2883362759722,0.0,0.0
2022-03-04 00:00:00+00:00,4903207.5,4903931.5,4454718.0,4493584.0,3274095703852,0.0,0.0
2022-03-05 00:00:00+00:00,4494829.5,4542809.0,4452185.5,4523778.0,1949089961978,0.0,0.0
2022-03-06 00:00:00+00:00,4524193.0,4551287.0,4387901.0,4416473.5,2269763845155,0.0,0.0
2022-03-07 00:00:00+00:00,4417545.0,4551062.5,4298150.5,4391175.5,3293337175131,0.0,0.0
2022-03-08 00:00:00+00:00,4390929.5,4545460.5,4378599.5,4482909.0,2983020899376,0.0,0.0
2022-03-09 00:00:00+00:00,4483551.0,4916421.0,4481174.0,4866283.0,3742084753177,0.0,0.0
2022-03-10 00:00:00+00:00,4865256.5,4869706.0,4506572.5,4581962.5,3610742792292,0.0,0.0
2022-03-11 00:00:00+00:00,4582254.0,4683711.0,4458185.0,4550185.5,3092285809676,0.0,0.0
2022-03-12 00:00:00+00:00,4550126.0,4610428.0,4547554.0,4562974.5,1714334562272,0.0,0.0
2022-03-13 00:00:00+00:00,4560712.5,4598787.0,4433717.0,4448603.5,2033417148860,0.0,0.0
2022-03-14 00:00:00+00:00,4448210.0,4699968.0,4428560.0,4689423.5,2875377806394,0.0,0.0
2022-03-15 00:00:00+00:00,4689127.5,4706560.5,4520369.0,4654303.0,2831711422587,0.0,0.0
2022-03-16 00:00:00+00:00,4653922.5,4902481.0,4612773.0,4890730.5,4709216607923,0.0,0.0
2022-03-17 00:00:00+00:00,4890364.0,4904009.5,4829915.5,4852358.5,2607933529242,0.0,0.0
2022-03-18 00:00:00+00:00,4851584.0,5026716.0,4796670.5,4983325.5,4103567450019,0.0,0.0
2022-03-19 00:00:00+00:00,4982549.5,5044769.0,4959663.0,5029759.5,2344345807228,0.0,0.0
2022-03-20 00:00:00+00:00,5029849.0,5035781.0,4888383.0,4919483.5,2400589752978,0.0,0.0
2022-03-21 00:00:00+00:00,4919282.0,4939355.0,4845455.0,4912692.5,2943877435797,0.0,0.0
2022-03-22 00:00:00+00:00,4912226.5,5192539.0,4908334.0,5139830.0,3883453663314,0.0,0.0
2022-03-23 00:00:00+00:00,5140505.5,5195595.5,5070570.5,5195529.0,3057621893707,0.0,0.0
2022-03-24 00:00:00+00:00,5194765.5,5397267.0,5178090.5,5378691.5,3798160551708,0.0,0.0
2022-03-25 00:00:00+00:00,5379133.5,5495584.0,5315034.0,5414315.0,3732677215310,0.0,0.0
2022-03-26 00:00:00+00:00,5414452.5,5462041.5,5392039.5,5433328.5,2069565924697,0.0,0.0
2022-03-27 00:00:00+00:00,5433881.5,5727729.5,5425571.5,5724793.5,3443263135054,0.0,0.0
2022-03-28 00:00:00+00:00,5724959.5,5953198.5,5707810.5,5825634.0,4494837625236,0.0,0.0
2022-03-29 00:00:00+00:00,5822226.5,5915342.5,5822226.5,5844160.0,3865724523752,0.0,0.0
2022-03-30 00:00:00+00:00,5843072.5,5808400.0,5721128.5,5742918.0,3579527255063,0.0,0.0
2022-03-31 00:00:00+00:00,5742855.0,5777681.0,5528363.0,5544202.5,4057517970922,0.0,0.0
2022-04-01 00:00:00+00:00,5546088.0,5724026.5,5446369.0,5669825.5,4675191063666,0.0,0.0
2022-04-02 00:00:00+00:00,5670297.5,5761293.5,5608678.5,5619267.5,3593938144949,0.0,0.0
2022-04-03 00:00:00+00:00,5618064.5,5803874.5,5590497.0,5696903.0,3116732772524,0.0,0.0
2022-04-04 00:00:00+00:00,5695885.5,5745688.5,5553375.0,5725271.0,3990978296813,0.0,0.0
2022-04-05 00:00:00+00:00,5725496.0,5792736.0,5632002.5,5633386.0,3665312636499,0.0,0.0
2022-04-06 00:00:00+00:00,5631946.5,5631946.5,5344226.0,5345807.5,4873997135590,0.0,0.0
2022-04-07 00:00:00+00:00,5345902.0,5437191.5,5302528.5,5398773.5,3239222235013,0.0,0.0
2022-04-08 00:00:00+00:00,5398933.0,5459044.0,5244437.0,5257413.5,3383628363949,0.0,0.0
2022-04-09 00:00:00+00:00,5256719.0,5319470.5,5244432.5,5318888.5,1995512135224,0.0,0.0
2022-04-10 00:00:00+00:00,5318758.5,5381188.5,5225232.0,5250627.0,2196213819980,0.0,0.0
2022-04-11 00:00:00+00:00,5249802.0,5290610.0,4938846.0,4959208.0,4260034978571,0.0,0.0
2022-04-12 00:00:00+00:00,4960690.5,5074956.0,4941561.0,5032681.0,3886899801959,0.0,0.0
2022-04-13 00:00:00+00:00,5032228.0,5204485.0,4987769.0,5161690.5,3472049228985,0.0,0.0
2022-04-14 00:00:00+00:00,5160874.0,5192088.0,5000790.5,5039503.0,3071741571005,0.0,0.0
2022-04-15 00:00:00+00:00,5039993.5,5137532.5,5028881.5,5128108.0,2751220225930,0.0,0.0
2022-04-16 00:00:00+00:00,5127963.0,5138252.0,5068038.0,5111798.0,2128602826600,0.0,0.0
2022-04-17 00:00:00+00:00,5110950.0,5130291.5,5018699.5,5029139.5,2416961990162,0.0,0.0
2022-04-18 00:00:00+00:00,5029677.5,5205057.5,4899383.0,5189542.5,4284366808713,0.0,0.0
2022-04-19 00:00:00+00:00,5189791.5,5367043.0,5195273.5,5368246.0,3272887531413,0.0,0.0
2022-04-20 00:00:00+00:00,5368115.5,5385546.5,5234670.0,5296541.0,3561317432655,0.0,0.0
2022-04-21 00:00:00+00:00,5296174.5,5502724.5,5146085.5,5204848.5,4542856211193,0.0,0.0
2022-04-22 00:00:00+00:00,5204655.5,5217453.0,5064848.0,5104645.0,3598105746131,0.0,0.0
2022-04-23 00:00:00+00:00,5104440.0,5130600.0,5054791.5,5072899.5,2073267727937,0.0,0.0
2022-04-24 00:00:00+00:00,5071826.0,5119046.0,5040372.0,5076086.5,2310374301672,0.0,0.0
2022-04-25 00:00:00+00:00,5076513.0,5183693.5,4910322.0,5169601.0,4529113669344,0.0,0.0
2022-04-26 00:00:00+00:00,5168337.5,5211164.0,4824994.0,4851114.0,4399521459965,0.0,0.0
2022-04-27 00:00:00+00:00,4851475.5,5047937.0,4842030.5,5040429.5,3979438118542,0.0,0.0
2022-04-28 00:00:00+00:00,5040468.5,5276533.0,5097981.5,5201986.0,4434237311748,0.0,0.0
2022-04-29 00:00:00+00:00,5201304.0,5201260.0,4962703.5,5013292.5,4010002617816,0.0,0.0
2022-04-30 00:00:00+00:00,5012778.0,5034248.0,4894889.5,4897088.0,3102739086839,0.0,0.0
2022-05-01 00:00:00+00:00,4896879.0,5015634.5,4880327.0,5001194.0,3510507329452,0.0,0.0
2022-05-02 00:00:00+00:00,5001596.0,5097310.5,4965828.5,5012819.5,4283367470168,0.0,0.0
2022-05-03 00:00:00+00:00,5012661.0,5027816.0,4892285.5,4912219.0,3555875791310,0.0,0.0
2022-05-04 00:00:00+00:00,4911901.0,5157259.0,4909615.0,5130659.0,4750177522261,0.0,0.0
2022-05-05 00:00:00+00:00,5130319.5,5147991.0,4663374.5,4766646.5,5617812077988,0.0,0.0
2022-05-06 00:00:00+00:00,4766391.0,4771733.0,4625229.0,4706043.0,4935156970534,0.0,0.0
2022-05-07 00:00:00+00:00,4706249.5,4717664.5,4562397.5,4635667.0,3182882311952,0.0,0.0
2022-05-08 00:00:00+00:00,4635796.0,4635796.0,4423745.5,4452870.5,4806359660000,0.0,0.0
2022-05-09 00:00:00+00:00,4452969.0,4477348.0,3950101.75,3950101.75,8260257755321,0.0,0.0
2022-05-10 00:00:00+00:00,3947064.0,4252414.5,3893453.25,4044437.25,7797528579487,0.0,0.0
2022-05-11 00:00:00+00:00,4043560.75,4155533.25,3661117.0,3757313.25,9139816955814,0.0,0.0
2022-05-12 00:00:00+00:00,3757362.5,3895610.5,3401233.5,3735677.75,8615123489216,0.0,0.0
2022-05-13 00:00:00+00:00,3733512.0,3997419.5,3696457.0,3783522.75,5535286540078,0.0,0.0
2022-05-14 00:00:00+00:00,3783850.75,3901060.5,3708558.75,3889233.5,3692661287429,0.0,0.0
2022-05-15 00:00:00+00:00,3888887.25,4051655.75,3815131.0,4051257.25,3343407169626,0.0,0.0
2022-05-16 00:00:00+00:00,4051161.75,4051287.0,3774871.0,3850667.5,4205391895629,0.0,0.0
2022-05-17 00:00:00+00:00,3850601.75,3979801.75,3825928.75,3937876.75,3766467904953,0.0,0.0
2022-05-18 00:00:00+00:00,3937698.25,3962023.5,3674284.75,3674284.75,4002433874429,0.0,0.0
2022-05-19 00:00:00+00:00,3674296.0,3885577.25,3690852.0,3875878.75,4318148062018,0.0,0.0
2022-05-20 00:00:00+00:00,3875467.5,3929158.5,3675464.75,3733752.0,3931769079845,0.0,0.0
2022-05-21 00:00:00+00:00,3733639.25,3783380.0,3711587.0,3763351.0,2208847064674,0.0,0.0
2022-05-22 00:00:00+00:00,3763382.5,3892091.25,3743270.5,3878131.0,2766478293501,0.0,0.0
2022-05-23 00:00:00+00:00,3876299.0,3903879.0,3702622.5,3719553.5,4024356836998,0.0,0.0
2022-05-24 00:00:00+00:00,3719836.75,3777651.0,3640319.75,3758448.25,3373285505358,0.0,0.0
2022-05-25 00:00:00+00:00,3758137.5,3832786.75,3731703.75,3758990.5,3499938751639,0.0,0.0
2022-05-26 00:00:00+00:00,3759297.75,3801409.0,3590853.5,3719985.75,4674169365746,0.0,0.0
2022-05-27 00:00:00+00:00,3717941.5,3727731.75,3601304.0,3639566.5,4650853139830,0.0,0.0
2022-05-28 00:00:00+00:00,3638937.25,3663382.0,3630284.75,3663382.0,4515781346190,0.0,0.0
2022-05-29 00:00:00+00:00,3689440.75,3751542.0,3666714.0,3747712.25,2302885822310,0.0,0.0
2022-05-30 00:00:00+00:00,3747382.25,4076868.75,3723217.0,4054141.0,5019118731516,0.0,0.0
2022-05-31 00:00:00+00:00,4053818.25,4146655.25,4030862.0,4092859.25,4317622037711,0.0,0.0
2022-06-01 00:00:00+00:00,4092890.75,4119906.5,3839661.25,3877575.5,5352757095671,0.0,0.0
2022-06-02 00:00:00+00:00,3877030.25,3974212.75,3852612.75,3958899.75,3779074428871,0.0,0.0
2022-06-03 00:00:00+00:00,3958941.0,3976115.75,3840342.5,3886908.75,3425148960150,0.0,0.0
2022-06-04 00:00:00+00:00,3887137.5,3916264.75,3860164.5,3903487.75,2170505398056,0.0,0.0
2022-06-05 00:00:00+00:00,3903776.0,3940756.25,3869668.75,3909862.5,2257028842157,0.0,0.0
2022-06-06 00:00:00+00:00,3910336.0,4164225.75,3907250.0,4146519.75,4222742348009,0.0,0.0
2022-06-07 00:00:00+00:00,4146661.25,4176994.5,3888221.25,4137986.75,5415091078415,0.0,0.0
2022-06-08 00:00:00+00:00,4137455.75,4149318.25,3984905.5,4062577.0,4066301904496,0.0,0.0
2022-06-09 00:00:00+00:00,4062701.0,4089343.75,4035585.0,4046902.0,2915296974277,0.0,0.0
2022-06-10 00:00:00+00:00,4046677.75,4055222.0,3893489.25,3909880.75,4015233755311,0.0,0.0
2022-06-11 00:00:00+00:00,3909996.75,3952646.25,3795370.5,3812118.5,3662348303168,0.0,0.0
2022-06-12 00:00:00+00:00,3813826.0,3831188.5,3608100.25,3608100.25,4605834112483,0.0,0.0
2022-06-13 00:00:00+00:00,3604720.0,3613572.75,2972331.0,3018512.0,9155188550119,0.0,0.0
2022-06-14 00:00:00+00:00,3018592.5,3100836.75,2813473.25,3004507.0,6888441261188,0.0,0.0
2022-06-15 00:00:00+00:00,3003145.5,3037835.25,2715757.25,3027357.0,7364525435783,0.0,0.0
2022-06-16 00:00:00+00:00,3027821.75,3074120.5,2687999.75,2698855.5,4129255371170,0.0,0.0
2022-06-17 00:00:00+00:00,2699394.0,2853272.75,2700697.0,2763281.75,3662388636092,0.0,0.0
2022-06-18 00:00:00+00:00,2763544.0,2798992.5,2390531.5,2567239.0,5670958891846,0.0,0.0
2022-06-19 00:00:00+00:00,2566329.25,2797207.75,2438930.0,2780826.75,4780088242242,0.0,0.0
2022-06-20 00:00:00+00:00,2780840.25,2821837.25,2656468.25,2783047.75,4163648876469,0.0,0.0
2022-06-21 00:00:00+00:00,2782339.5,2943302.75,2756227.25,2823214.75,3949144078727,0.0,0.0
2022-06-22 00:00:00+00:00,2824416.75,2834512.75,2703705.25,2718091.25,3885964976621,0.0,0.0
2022-06-23 00:00:00+00:00,2718033.75,2851341.25,2714443.5,2842828.0,3530716672371,0.0,0.0
2022-06-24 00:00:00+00:00,2842662.25,2903353.25,2793804.25,2870732.25,3374542098792,0.0,0.0
2022-06-25 00:00:00+00:00,2870996.5,2909842.75,2834621.5,2907331.25,2484150959701,0.0,0.0
2022-06-26 00:00:00+00:00,2906541.0,2945377.5,2838467.75,2839820.25,2434641484234,0.0,0.0
2022-06-27 00:00:00+00:00,2839947.75,2899040.0,2793021.25,2808405.25,2839585964421,0.0,0.0
2022-06-28 00:00:00+00:00,2807872.5,2872790.25,2755235.0,2759134.0,2908908986637,0.0,0.0
2022-06-29 00:00:00+00:00,2759206.75,2771310.0,2720853.0,2746672.0,3217846041821,0.0,0.0
2022-06-30 00:00:00+00:00,2747258.0,2753750.75,2542555.5,2686739.25,3567055971393,0.0,0.0
2022-07-01 00:00:00+00:00,2691593.25,2804319.25,2580997.0,2605700.0,4160542105415,0.0,0.0
2022-07-02 00:00:00+00:00,2606439.75,2619544.5,2572937.0,2602034.0,2447629124111,0.0,0.0
2022-07-03 00:00:00+00:00,2602012.25,2646722.75,2564806.0,2605907.5,2213442352810,0.0,0.0
2022-07-04 00:00:00+00:00,2605939.75,2752701.75,2574371.75,2748730.5,2933966317464,0.0,0.0
2022-07-05 00:00:00+00:00,2747927.75,2804030.0,2626932.0,2736628.75,3621105385710,0.0,0.0
2022-07-06 00:00:00+00:00,2737239.25,2802097.25,2680155.25,2793606.0,3344312493439,0.0,0.0
2022-07-07 00:00:00+00:00,2793547.25,2960905.75,2757154.5,2941005.5,3508800465365,0.0,0.0
2022-07-08 00:00:00+00:00,2940946.75,3032668.5,2893903.5,2957495.75,6791116685760,0.0,0.0
2022-07-09 00:00:00+00:00,2955551.25,2977260.0,2918580.25,2938483.25,4033861090202,0.0,0.0
2022-07-10 00:00:00+00:00,2938330.25,2938330.25,2820754.25,2843263.5,3910262911440,0.0,0.0
2022-07-11 00:00:00+00:00,2842705.25,2842705.25,2736133.5,2744279.0,3318636657531,0.0,0.0
2022-07-12 00:00:00+00:00,2744267.75,2755888.75,2639714.25,2642299.5,3529219224124,0.0,0.0
2022-07-13 00:00:00+00:00,2642581.0,2780560.0,2612636.0,2781833.25,4547704033915,0.0,0.0
2022-07-14 00:00:00+00:00,2781749.5,2886678.75,2738458.5,2858749.5,4330354337529,0.0,0.0
2022-07-15 00:00:00+00:00,2859199.25,2928441.0,2830968.75,2888290.25,3590979045060,0.0,0.0
2022-07-16 00:00:00+00:00,2887981.75,2980422.5,2844288.75,2935526.25,3366724679814,0.0,0.0
2022-07-17 00:00:00+00:00,2936180.75,2992369.0,2873601.5,2873762.5,3170892100227,0.0,0.0
2022-07-18 00:00:00+00:00,2874117.5,3126504.5,2874117.5,3108888.25,5526900972049,0.0,0.0
2022-07-19 00:00:00+00:00,3106421.75,3270361.75,2987648.25,3232197.5,6738887743318,0.0,0.0
2022-07-20 00:00:00+00:00,3232717.0,3342627.25,3178502.5,3215704.0,5942663522377,0.0,0.0
2022-07-21 00:00:00+00:00,3215907.5,3236970.0,3098930.5,3175472.25,4610233319755,0.0,0.0
2022-07-22 00:00:00+00:00,3175352.0,3221552.25,3075616.5,3090372.75,4274902572734,0.0,0.0
2022-07-23 00:00:00+00:00,3089285.0,3126049.5,2996312.25,3059303.75,3271240567180,0.0,0.0
2022-07-24 00:00:00+00:00,3059308.0,3129771.25,3037701.0,3082658.0,3213049239835,0.0,0.0
2022-07-25 00:00:00+00:00,3082384.0,3093473.5,2914035.75,2914043.5,4852882449485,0.0,0.0
2022-07-26 00:00:00+00:00,2913964.5,2913964.5,2839165.0,2909119.5,3920600718294,0.0,0.0
2022-07-27 00:00:00+00:00,2909724.25,3138235.0,2885278.25,3121296.75,4323015753354,0.0,0.0
2022-07-28 00:00:00+00:00,3121717.75,3237337.0,3070891.75,3204693.75,5404672038960,0.0,0.0
2022-07-29 00:00:00+00:00,3204872.0,3223743.0,3152118.5,3170896.5,4780361611630,0.0,0.0
2022-07-30 00:00:00+00:00,3169855.5,3273190.75,3141042.0,3151125.5,3749483818154,0.0,0.0
2022-07-31 00:00:00+00:00,3150574.25,3213123.75,3103035.25,3112523.5,3141424988775,0.0,0.0
